order_id,customer_name,customer_address,restaurant_name,food_item,quantity,order_amount,delivery_zone,order_hour,delivery_time_minutes,payment_mode,order_status
200,Kiran Reddy,"Flat 13, Andheri East, Mumbai",Biryani Blues,Fries,3,665.91,Andheri East,18,58.13724725403431,Cash,Cancelled
201,Sneha Verma,"Flat 42, Powai, Mumbai",Barbeque Nation,Wrap,4,607.54,Powai,5,34.099978354719774,Card,Delivered
202,Rohit Sharma,"Flat 92, Powai, Mumbai",Subway,Momos,2,536.78,Powai,2,13.524438280710648,Cash,Cancelled
203,Kiran Patel,"Flat 58, Dadar, Mumbai",Mainland China,Momos,1,126.35,Dadar,20,37.0836511244821,UPI,Cancelled
204,Ankit Gupta,"Flat 30, Dadar, Mumbai",Burger King,Biryani,2,309.18,Dadar,23,55.05980041906257,UPI,Delivered
205,Kiran Reddy,"Flat 114, Thane, Thane",Behrouz Biryani,Wrap,4,366.01,Thane,7,45.24843079583295,UPI,Delivered
206,Ramesh Khan,"Flat 38, Dadar, Mumbai",EatSure,Burger,3,712.45,Dadar,14,49.90314334919162,Card,Delivered
207,Rohit Nair,"Flat 81, Andheri East, Mumbai",Biryani Blues,Pasta,4,143.92,Andheri East,9,22.549257828940426,UPI,Cancelled
208,Suresh Gupta,"Flat 34, Powai, Mumbai",KFC,Wrap,3,619.78,Powai,13,33.02884925581072,UPI,Delivered
209,Kiran Singh,"Flat 82, Andheri West, Mumbai",Burger King,Wrap,1,327.3,Andheri West,16,,Card,Delivered
210,Ankit Mehta,"Flat 117, Andheri East, Mumbai",Subway,Pizza,2,-102.3,Andheri East,16,42.324233841739705,UPI,Delayed
211,Rohit Iyer,"Flat 11, Thane, Thane",EatSure,Momos,3,173.24,Thane,5,25.02926639774415,UPI,Delivered
212,Priya Iyer,"Flat 40, Thane, Thane",Cafe Coffee Day,Wrap,1,302.75,Thane,16,39.422205557683135,Card,Cancelled
213,Ramesh Reddy,"Flat 2, Andheri East, Mumbai",Burger King,Momos,3,379.23,Andheri East,7,18.272485128184606,UPI,Delayed
214,Ankit Sharma,"Flat 90, Andheri West, Mumbai",Domino's Pizza,Biryani,4,447.38,Andheri West,16,12.973873668566505,UPI,Delivered
215,Ankit Iyer,"Flat 107, Dadar, Mumbai",Mainland China,Pasta,1,374.52,Dadar,9,24.76441474054137,UPI,Delayed
216,Pooja Reddy,"Flat 4, Thane, Thane",Domino's Pizza,Pizza,1,632.45,Thane,7,24.242928554434698,Cash,Delivered
217,Rohit Verma,"Flat 33, Bandra, Mumbai",Domino's Pizza,Burger,2,554.9,Bandra,8,33.367194772310036,UPI,Delayed
218,Sneha Khan,"Flat 67, Powai, Mumbai",Barbeque Nation,Momos,1,288.77,Powai,22,42.19678021266739,UPI,Delivered
219,Ramesh Verma,"Flat 64, Powai, Mumbai",KFC,Burger,1,519.82,Powai,12,43.54960022681644,UPI,Delayed
220,Priya Iyer,"Flat 30, Dadar, Mumbai",Mainland China,Pizza,1,370.26,Dadar,20,39.704728522656794,Card,Delayed
221,Vikram Khan,"Flat 78, Dadar, Mumbai",Pizza Hut,Momos,3,607.11,Dadar,10,28.597338639304397,Card,Delivered
222,Ankit Mehta,"Flat 73, Dadar, Mumbai",Mainland China,Momos,1,283.97,Dadar,10,67.72939350798042,Cash,Delivered
223,Sneha Gupta,"Flat 112, Andheri West, Mumbai",Barbeque Nation,Burger,2,376.75,Andheri West,2,43.01672311585995,Card,Cancelled
224,Suresh Nair,"Flat 3, Vashi, Navi Mumbai",Mainland China,Momos,4,537.66,Vashi,20,46.77284898952858,UPI,Delivered
225,Amit Khan,"Flat 118, Bandra, Mumbai",Starbucks,Momos,1,-108.96,Bandra,19,50.90188324129811,UPI,Cancelled
226,Rahul Nair,"Flat 56, Andheri East, Mumbai",Wow! Momo,Biryani,2,-100.0,Andheri East,3,25.983759825253756,UPI,Delayed
227,Neha Singh,"Flat 60, Andheri East, Mumbai",Box8,Burger,2,305.23,Andheri East,9,33.380184930059315,Card,Delayed
228,Ramesh Singh,"Flat 95, Andheri West, Mumbai",Box8,Pasta,2,586.37,Andheri West,20,25.38536663690301,Card,Delivered
229,Neha Gupta,"Flat 115, Powai, Mumbai",EatSure,Momos,3,-114.77,Powai,0,63.528922165997486,UPI,Cancelled
230,Suresh Iyer,"Flat 70, Thane, Thane",Domino's Pizza,Biryani,2,512.41,Thane,7,30.343249900898492,Card,Delayed
231,Ankit Reddy,"Flat 37, Bandra, Mumbai",Pizza Hut,Momos,1,380.97,Bandra,5,35.070996493307774,Cash,Delivered
232,Priya Gupta,"Flat 85, Powai, Mumbai",Box8,Biryani,1,261.47,Powai,16,14.697986691393634,UPI,Delayed
233,Kiran Patel,"Flat 44, Powai, Mumbai",Biryani Blues,Pasta,3,665.15,Powai,16,45.87472959806698,UPI,Delayed
234,Kiran Reddy,"Flat 101, Bandra, Mumbai",Burger King,Wrap,1,282.77,Bandra,0,36.450118747464444,Card,Delayed
235,Priya Verma,"Flat 51, Powai, Mumbai",Faasos,Momos,3,401.99,Powai,19,36.435664543497595,Cash,Delivered
236,Vikram Reddy,"Flat 59, Vashi, Navi Mumbai",Barbeque Nation,Wrap,4,473.66,Vashi,20,43.184069301003014,Card,Delivered
237,Kiran Reddy,"Flat 57, Powai, Mumbai",Burger King,Wrap,4,488.13,Powai,18,25.67315726303513,UPI,Delivered
238,Ankit Gupta,"Flat 78, Dadar, Mumbai",Biryani Blues,Wrap,1,614.0,Dadar,0,17.30892974460941,UPI,Cancelled
239,Priya Reddy,"Flat 118, Bandra, Mumbai",Rolls Mania,Wrap,4,214.3,Bandra,12,52.73502840244504,Card,Cancelled
240,Amit Khan,"Flat 45, Vashi, Navi Mumbai",Cafe Coffee Day,Pizza,1,-100.0,Vashi,13,41.31570447429039,Card,Delayed
241,Vikram Nair,"Flat 20, Thane, Thane",EatSure,Wrap,4,630.82,Thane,19,51.07526541168763,Cash,Cancelled
242,Kiran Nair,"Flat 105, Vashi, Navi Mumbai",Barbeque Nation,Burger,3,648.99,Vashi,16,31.547327825830802,UPI,Delivered
243,Sneha Singh,"Flat 44, Vashi, Navi Mumbai",Faasos,Fries,2,321.4,Vashi,16,28.533632659382903,Card,Delayed
244,Suresh Nair,"Flat 53, Andheri West, Mumbai",Rolls Mania,Burger,3,421.83,Andheri West,18,26.46920158116447,Cash,Delayed
245,Kiran Sharma,"Flat 53, Vashi, Navi Mumbai",Starbucks,Burger,3,480.87,Vashi,12,-10.0,UPI,Delayed
246,Amit Sharma,"Flat 23, Andheri West, Mumbai",Behrouz Biryani,Momos,2,602.94,Andheri West,18,25.77412183696675,UPI,Cancelled
247,Priya Verma,"Flat 21, Andheri West, Mumbai",Domino's Pizza,Burger,1,350.83,Andheri West,5,50.314538762052095,Cash,Cancelled
248,Pooja Khan,"Flat 104, Powai, Mumbai",Chai Point,Biryani,2,594.77,Powai,22,13.592378595542591,UPI,Cancelled
249,Ramesh Patel,"Flat 35, Andheri East, Mumbai",Chai Point,Burger,3,417.35,Andheri East,6,52.07834921497758,Card,Delayed
250,Vikram Sharma,"Flat 29, Andheri East, Mumbai",Pizza Hut,Wrap,1,503.35,Andheri East,19,15.702244138367515,UPI,Delivered
251,Suresh Sharma,"Flat 120, Andheri West, Mumbai",Domino's Pizza,Momos,4,74.73,Andheri West,9,57.87002193511623,Card,Delayed
252,Ramesh Reddy,"Flat 32, Andheri East, Mumbai",Chai Point,Pizza,4,387.27,Andheri East,9,42.168885434888104,Card,Delayed
253,Pooja Sharma,"Flat 112, Dadar, Mumbai",Barbeque Nation,Wrap,2,549.64,Dadar,0,22.164893234276974,Card,Cancelled
254,Neha Gupta,"Flat 43, Andheri East, Mumbai",Mainland China,Fries,1,509.39,Andheri East,3,15.517551740624082,Card,Cancelled
255,Neha Iyer,"Flat 25, Powai, Mumbai",Faasos,Burger,3,485.34,Powai,21,54.69888423513998,UPI,Cancelled
256,Rohit Iyer,"Flat 17, Vashi, Navi Mumbai",Burger King,Pasta,4,94.14,Vashi,14,21.85516357230798,UPI,Delivered
257,Ankit Gupta,"Flat 93, Andheri West, Mumbai",Chai Point,Pizza,3,81.76,Andheri West,15,15.770627265397149,Cash,Delivered
258,Suresh Reddy,"Flat 17, Vashi, Navi Mumbai",Rolls Mania,Wrap,3,400.1,Vashi,17,58.994486448954824,UPI,Cancelled
259,Priya Nair,"Flat 17, Andheri West, Mumbai",Cafe Coffee Day,Burger,3,190.36,Andheri West,23,19.322539559071018,Card,Delivered
260,Sneha Khan,"Flat 40, Andheri West, Mumbai",Subway,Momos,2,382.83,Andheri West,10,,UPI,Delayed
261,Rahul Verma,"Flat 117, Thane, Thane",Wow! Momo,Pizza,1,785.26,Thane,22,15.760840784125765,Card,Delivered
262,Suresh Singh,"Flat 105, Andheri West, Mumbai",Mainland China,Momos,4,293.48,Andheri West,20,23.78915913513412,Cash,Delivered
263,Ramesh Patel,"Flat 47, Andheri East, Mumbai",Barbeque Nation,Wrap,1,740.12,Andheri East,21,39.61637254483187,Cash,Delayed
264,Pooja Iyer,"Flat 52, Dadar, Mumbai",Subway,Biryani,1,352.44,Dadar,8,54.85964072588383,Cash,Delayed
265,Suresh Sharma,"Flat 6, Powai, Mumbai",Wow! Momo,Pizza,4,479.86,Powai,23,38.831420336728655,UPI,Delayed
266,Ramesh Patel,"Flat 108, Thane, Thane",Cafe Coffee Day,Biryani,4,501.14,Thane,21,42.94841737260715,Cash,Delayed
267,Ankit Sharma,"Flat 107, Andheri East, Mumbai",Pizza Hut,Momos,1,197.96,Andheri East,7,20.842574258537407,Cash,Delivered
268,Amit Gupta,"Flat 100, Andheri West, Mumbai",McDonald's,Wrap,4,213.29,Andheri West,23,37.63483320664683,Cash,Delivered
269,Ramesh Nair,"Flat 45, Andheri East, Mumbai",Haldiram's,Fries,4,457.99,Andheri East,16,55.4483508284909,UPI,Delayed
270,Kiran Iyer,"Flat 87, Powai, Mumbai",Burger King,Wrap,2,385.67,Powai,1,19.608836559316305,Cash,Delayed
271,Ramesh Patel,"Flat 21, Thane, Thane",Starbucks,Biryani,2,423.75,Thane,1,27.39039065623668,UPI,Cancelled
272,Ankit Mehta,"Flat 26, Andheri East, Mumbai",EatSure,Fries,4,161.11,Andheri East,7,49.187732744743755,Cash,Delivered
273,Amit Nair,"Flat 57, Vashi, Navi Mumbai",Wow! Momo,Pizza,2,517.61,Vashi,18,6.986348971224288,Cash,Delivered
274,Ankit Verma,"Flat 55, Thane, Thane",Burger King,Pasta,4,482.65,Thane,12,32.340756990130274,UPI,Delivered
275,Kiran Singh,"Flat 47, Andheri East, Mumbai",Behrouz Biryani,Biryani,2,413.79,Andheri East,3,41.66819804680501,Cash,Cancelled
276,Pooja Verma,"Flat 42, Andheri West, Mumbai",Wow! Momo,Pizza,1,271.4,Andheri West,1,46.99534605489346,UPI,Cancelled
277,Pooja Verma,"Flat 92, Vashi, Navi Mumbai",Behrouz Biryani,Burger,4,283.85,Vashi,13,35.96566391393056,Card,Delivered
278,Neha Gupta,"Flat 46, Andheri East, Mumbai",Rolls Mania,Fries,3,573.09,Andheri East,20,18.05141497360796,UPI,Delivered
279,Rohit Sharma,"Flat 100, Andheri East, Mumbai",Barbeque Nation,Pizza,2,61.6,Andheri East,3,43.53579712932816,Cash,Cancelled
280,Kiran Khan,"Flat 49, Bandra, Mumbai",Haldiram's,Pizza,3,508.4,Bandra,4,18.1700113761744,Cash,Cancelled
281,Ramesh Iyer,"Flat 6, Andheri East, Mumbai",Mainland China,Burger,2,316.81,Andheri East,15,51.053480668894025,Card,Cancelled
282,Kiran Patel,"Flat 78, Bandra, Mumbai",Paradise Biryani,Pizza,2,167.33,Bandra,14,32.242848194313694,Cash,Cancelled
283,Rahul Sharma,"Flat 57, Dadar, Mumbai",Barbeque Nation,Burger,1,545.02,Dadar,19,72.6621707465564,Cash,Cancelled
284,Rohit Singh,"Flat 85, Andheri East, Mumbai",Haldiram's,Burger,4,581.6,Andheri East,0,48.419196611799535,Cash,Delivered
285,Kiran Patel,"Flat 38, Powai, Mumbai",Chai Point,Pizza,4,571.62,Powai,2,,Cash,Cancelled
286,Neha Reddy,"Flat 69, Powai, Mumbai",Mainland China,Pasta,1,598.8,Powai,1,29.972186871558634,Cash,Delayed
287,Ankit Khan,"Flat 39, Vashi, Navi Mumbai",Barbeque Nation,Wrap,2,709.32,Vashi,9,36.18709902907072,Card,Delayed
288,Sneha Sharma,"Flat 25, Dadar, Mumbai",McDonald's,Pizza,3,341.75,Dadar,17,23.966782368461836,Cash,Cancelled
289,Ankit Nair,"Flat 73, Andheri West, Mumbai",Paradise Biryani,Pizza,2,705.93,Andheri West,17,44.91731321600862,Cash,Delivered
290,Suresh Singh,"Flat 13, Vashi, Navi Mumbai",EatSure,Pizza,4,307.49,Vashi,7,37.1774199691739,Cash,Delayed
291,Kiran Verma,"Flat 66, Vashi, Navi Mumbai",Faasos,Fries,1,350.36,Vashi,14,33.21566191833221,UPI,Delayed
292,Neha Nair,"Flat 108, Vashi, Navi Mumbai",Cafe Coffee Day,Burger,4,629.74,Vashi,21,63.45256370101719,Card,Delayed
293,Rohit Iyer,"Flat 61, Thane, Thane",Rolls Mania,Burger,4,510.31,Thane,7,53.966645009079166,UPI,Cancelled
294,Amit Sharma,"Flat 77, Vashi, Navi Mumbai",KFC,Fries,2,684.65,Vashi,13,26.673154561170527,UPI,Delayed
295,Suresh Khan,"Flat 118, Andheri East, Mumbai",Barbeque Nation,Fries,3,566.39,Andheri East,23,59.80924300399699,Cash,Delivered
296,Ramesh Verma,"Flat 48, Andheri West, Mumbai",Barbeque Nation,Fries,4,666.19,Andheri West,1,34.63621521732591,Cash,Cancelled
297,Rahul Gupta,"Flat 42, Thane, Thane",Paradise Biryani,Biryani,3,602.91,Thane,6,29.433277231964226,Cash,Cancelled
298,Amit Khan,"Flat 15, Powai, Mumbai",McDonald's,Momos,3,255.93,Powai,5,24.32623675544197,UPI,Delayed
299,Ramesh Mehta,"Flat 19, Dadar, Mumbai",Behrouz Biryani,Wrap,1,517.59,Dadar,0,43.49667319862563,Card,Delivered
300,Pooja Nair,"Flat 112, Powai, Mumbai",Rolls Mania,Momos,4,393.98,Powai,15,-10.0,UPI,Delayed
301,Pooja Mehta,"Flat 112, Andheri West, Mumbai",Barbeque Nation,Biryani,2,222.01,Andheri West,9,35.35171332203846,UPI,Delayed
302,Priya Sharma,"Flat 22, Andheri West, Mumbai",Haldiram's,Pasta,4,93.84,Andheri West,12,6.960796414962321,Card,Cancelled
303,Amit Gupta,"Flat 62, Thane, Thane",Rolls Mania,Burger,2,0.0,Thane,23,41.946618262987684,Cash,Delivered
304,Ramesh Mehta,"Flat 9, Bandra, Mumbai",Chai Point,Pasta,2,734.45,Bandra,22,51.901804444124195,UPI,Delayed
305,Rahul Iyer,"Flat 55, Dadar, Mumbai",Barbeque Nation,Momos,3,781.68,Dadar,7,30.718947444427855,UPI,Delayed
306,Rahul Singh,"Flat 44, Dadar, Mumbai",Paradise Biryani,Biryani,4,674.99,Dadar,10,38.4079951490527,UPI,Delayed
307,Ankit Gupta,"Flat 62, Dadar, Mumbai",Paradise Biryani,Biryani,2,641.83,Dadar,4,31.614404883682187,UPI,Delivered
308,Sneha Reddy,"Flat 58, Powai, Mumbai",Subway,Pasta,1,574.54,Powai,4,20.85024225729736,Card,Delayed
309,Ramesh Singh,"Flat 74, Vashi, Navi Mumbai",Haldiram's,Burger,2,423.89,Vashi,18,28.111744300678097,UPI,Delayed
310,Rohit Singh,"Flat 46, Thane, Thane",Faasos,Fries,1,484.54,Thane,15,44.475778509953415,Card,Delivered
311,Ramesh Singh,"Flat 3, Thane, Thane",Paradise Biryani,Fries,1,595.56,Thane,6,33.88437549218782,UPI,Cancelled
312,Pooja Iyer,"Flat 37, Thane, Thane",Biryani Blues,Pizza,1,173.0,Thane,4,47.048093668137774,Cash,Delivered
313,Rahul Verma,"Flat 105, Dadar, Mumbai",Burger King,Burger,2,584.2,Dadar,8,43.38416548617346,Cash,Delayed
314,Amit Gupta,"Flat 28, Andheri East, Mumbai",Domino's Pizza,Fries,4,527.16,Andheri East,12,23.724208330634077,Cash,Delayed
315,Ankit Patel,"Flat 111, Andheri East, Mumbai",Rolls Mania,Biryani,4,737.86,Andheri East,19,15.136499291148322,Card,Cancelled
316,Pooja Sharma,"Flat 119, Andheri East, Mumbai",Haldiram's,Burger,4,434.29,Andheri East,19,31.43518589728749,Cash,Delayed
317,Ankit Patel,"Flat 3, Andheri East, Mumbai",McDonald's,Biryani,3,421.45,Andheri East,13,52.960879418677024,Card,Delayed
318,Sneha Khan,"Flat 72, Dadar, Mumbai",Chai Point,Biryani,2,240.52,Dadar,23,43.98331673539123,Cash,Cancelled
319,Kiran Reddy,"Flat 5, Dadar, Mumbai",Starbucks,Fries,4,171.51,Dadar,17,26.453677635711653,Card,Cancelled
320,Neha Nair,"Flat 17, Bandra, Mumbai",KFC,Fries,3,656.21,Bandra,4,31.877230429477684,Cash,Delivered
321,Vikram Verma,"Flat 80, Andheri East, Mumbai",Cafe Coffee Day,Pizza,2,626.86,Andheri East,8,38.354122766071235,Cash,Cancelled
322,Kiran Patel,"Flat 112, Andheri West, Mumbai",Subway,Pasta,1,273.35,Andheri West,11,19.606885008197747,Cash,Delivered
323,Pooja Reddy,"Flat 82, Andheri West, Mumbai",Mainland China,Wrap,2,564.51,Andheri West,10,28.016852440033524,UPI,Delivered
324,Sneha Sharma,"Flat 104, Andheri East, Mumbai",Barbeque Nation,Burger,2,446.94,Andheri East,18,40.34642944194839,Card,Cancelled
325,Vikram Iyer,"Flat 33, Andheri East, Mumbai",Paradise Biryani,Biryani,2,419.72,Andheri East,10,,Card,Delayed
326,Ramesh Singh,"Flat 28, Powai, Mumbai",EatSure,Momos,3,710.97,Powai,4,34.67713295873029,Card,Cancelled
327,Rahul Gupta,"Flat 63, Andheri East, Mumbai",Haldiram's,Fries,4,486.54,Andheri East,6,26.205969528697516,Cash,Delivered
328,Suresh Gupta,"Flat 100, Andheri East, Mumbai",Faasos,Momos,2,470.38,Andheri East,9,59.179172133586995,Cash,Delivered
329,Rahul Patel,"Flat 18, Andheri East, Mumbai",Barbeque Nation,Burger,2,328.66,Andheri East,14,45.59830216285567,Cash,Cancelled
330,Rahul Mehta,"Flat 83, Bandra, Mumbai",Haldiram's,Burger,2,0.07,Bandra,6,64.3478057656844,Cash,Delayed
331,Amit Sharma,"Flat 65, Andheri West, Mumbai",KFC,Fries,1,239.23,Andheri West,1,17.98516943149467,Card,Delivered
332,Rahul Verma,"Flat 18, Powai, Mumbai",Starbucks,Pizza,1,-100.0,Powai,16,59.29705299760349,Card,Cancelled
333,Rahul Gupta,"Flat 110, Andheri West, Mumbai",McDonald's,Biryani,2,193.65,Andheri West,0,31.065095264667995,Card,Cancelled
334,Rahul Sharma,"Flat 66, Andheri West, Mumbai",Behrouz Biryani,Burger,3,472.81,Andheri West,22,,UPI,Delayed
335,Pooja Nair,"Flat 71, Bandra, Mumbai",Behrouz Biryani,Wrap,4,151.69,Bandra,10,24.605458953624435,Cash,Cancelled
336,Vikram Patel,"Flat 98, Powai, Mumbai",Burger King,Fries,1,492.68,Powai,7,18.45863411395156,Cash,Delayed
337,Ramesh Khan,"Flat 49, Vashi, Navi Mumbai",KFC,Burger,1,464.63,Vashi,22,39.665161844508795,UPI,Cancelled
338,Kiran Nair,"Flat 88, Bandra, Mumbai",Haldiram's,Wrap,1,96.25,Bandra,15,32.726223351575825,Cash,Delayed
339,Pooja Nair,"Flat 76, Bandra, Mumbai",Mainland China,Biryani,1,243.49,Bandra,12,35.731552311734546,Cash,Cancelled
340,Priya Gupta,"Flat 81, Andheri East, Mumbai",Rolls Mania,Momos,3,543.01,Andheri East,8,35.62684698759867,Card,Delayed
341,Ankit Nair,"Flat 62, Thane, Thane",McDonald's,Momos,3,245.39,Thane,16,24.86336748765246,UPI,Delayed
342,Rohit Gupta,"Flat 87, Andheri West, Mumbai",Box8,Pizza,1,520.36,Andheri West,10,49.90416722549157,Card,Cancelled
343,Vikram Verma,"Flat 20, Powai, Mumbai",Barbeque Nation,Biryani,3,-150.06,Powai,14,25.450615828563542,Cash,Delivered
344,Ramesh Mehta,"Flat 58, Bandra, Mumbai",EatSure,Fries,2,575.83,Bandra,16,34.26311819200023,UPI,Delivered
345,Sneha Patel,"Flat 63, Bandra, Mumbai",Barbeque Nation,Pasta,3,314.43,Bandra,12,51.82335345988571,Card,Delivered
346,Neha Iyer,"Flat 74, Andheri East, Mumbai",Wow! Momo,Fries,3,361.42,Andheri East,10,25.35453848943788,Card,Delivered
347,Ramesh Reddy,"Flat 68, Andheri East, Mumbai",Biryani Blues,Pizza,4,215.06,Andheri East,9,47.568827497420024,Cash,Cancelled
348,Amit Reddy,"Flat 47, Powai, Mumbai",Faasos,Fries,3,264.85,Powai,11,200.0,UPI,Cancelled
349,Priya Patel,"Flat 25, Thane, Thane",Chai Point,Biryani,1,139.06,Thane,21,39.028227351732966,UPI,Cancelled
350,Rahul Verma,"Flat 58, Dadar, Mumbai",EatSure,Fries,1,350.67,Dadar,3,40.64240297604199,Cash,Delayed
351,Pooja Reddy,"Flat 108, Vashi, Navi Mumbai",Subway,Burger,4,555.15,Vashi,12,31.639425412955646,Card,Delivered
352,Neha Sharma,"Flat 30, Vashi, Navi Mumbai",Pizza Hut,Fries,3,110.6,Vashi,17,52.15720216318543,Card,Cancelled
353,Pooja Verma,"Flat 29, Andheri East, Mumbai",Domino's Pizza,Burger,4,561.63,Andheri East,2,50.05332606769318,UPI,Delayed
354,Pooja Sharma,"Flat 88, Dadar, Mumbai",Pizza Hut,Pasta,4,730.8,Dadar,18,30.579621555707664,UPI,Cancelled
355,Amit Patel,"Flat 43, Bandra, Mumbai",Subway,Pasta,3,708.69,Bandra,16,37.82975338963767,Card,Delivered
356,Ankit Mehta,"Flat 85, Bandra, Mumbai",Cafe Coffee Day,Wrap,1,276.66,Bandra,9,26.108155658056287,Card,Delivered
357,Vikram Mehta,"Flat 70, Dadar, Mumbai",Pizza Hut,Pizza,3,882.85,Dadar,14,53.36985669649712,Cash,Cancelled
358,Kiran Khan,"Flat 47, Andheri West, Mumbai",Box8,Fries,1,628.24,Andheri West,23,44.50677890516313,Card,Delivered
359,Neha Verma,"Flat 73, Powai, Mumbai",Box8,Biryani,2,-100.0,Powai,22,27.891525322611262,UPI,Delayed
360,Priya Reddy,"Flat 120, Powai, Mumbai",Biryani Blues,Burger,2,750.06,Powai,13,31.61046415009937,Cash,Delivered
361,Amit Patel,"Flat 113, Dadar, Mumbai",Subway,Burger,2,350.93,Dadar,15,7.093117149249029,UPI,Delayed
362,Kiran Singh,"Flat 28, Dadar, Mumbai",Biryani Blues,Pasta,1,471.65,Dadar,14,6.281896340185831,UPI,Delivered
363,Rahul Sharma,"Flat 29, Powai, Mumbai",Box8,Fries,4,201.45,Powai,4,48.113667113469184,UPI,Delayed
364,Rohit Sharma,"Flat 108, Andheri West, Mumbai",Chai Point,Momos,3,715.15,Andheri West,22,28.859125599207914,Cash,Delayed
365,Rohit Singh,"Flat 42, Bandra, Mumbai",Paradise Biryani,Wrap,1,202.15,Bandra,10,33.67299997832308,Card,Delivered
366,Sneha Singh,"Flat 84, Andheri West, Mumbai",Box8,Pizza,2,47.07,Andheri West,13,15.256090338730754,Card,Delayed
367,Vikram Verma,"Flat 107, Andheri East, Mumbai",Biryani Blues,Fries,1,300.78,Andheri East,9,46.599420126866846,Card,Cancelled
368,Amit Reddy,"Flat 26, Andheri East, Mumbai",Rolls Mania,Pasta,1,623.41,Andheri East,6,50.760208620176385,UPI,Cancelled
369,Ramesh Iyer,"Flat 119, Thane, Thane",KFC,Burger,3,344.41,Thane,6,25.09955372065724,UPI,Delayed
370,Ramesh Sharma,"Flat 43, Andheri West, Mumbai",Haldiram's,Fries,3,479.89,Andheri West,5,46.67951314368238,UPI,Cancelled
371,Rahul Nair,"Flat 13, Powai, Mumbai",Subway,Pasta,4,120.58,Powai,14,39.01744218268732,UPI,Delivered
372,Amit Nair,"Flat 13, Thane, Thane",Faasos,Pasta,3,274.93,Thane,2,48.46568142881343,Card,Delayed
373,Sneha Patel,"Flat 22, Bandra, Mumbai",Domino's Pizza,Momos,4,326.61,Bandra,9,0.9574345782704015,UPI,Cancelled
374,Rahul Verma,"Flat 15, Andheri West, Mumbai",Starbucks,Burger,3,869.43,Andheri West,14,41.32994361254241,UPI,Delivered
375,Priya Nair,"Flat 65, Andheri East, Mumbai",Wow! Momo,Wrap,2,184.04,Andheri East,4,29.407603636066113,UPI,Delayed
376,Neha Nair,"Flat 114, Andheri West, Mumbai",Pizza Hut,Wrap,2,482.05,Andheri West,22,66.8521041317625,Cash,Delivered
377,Rahul Patel,"Flat 108, Andheri West, Mumbai",Rolls Mania,Pasta,1,0.0,Andheri West,9,31.082410497824785,Cash,Delivered
378,Rahul Khan,"Flat 30, Andheri West, Mumbai",Cafe Coffee Day,Fries,1,745.73,Andheri West,7,19.940330119119515,UPI,Delayed
379,Ankit Verma,"Flat 28, Andheri East, Mumbai",Wow! Momo,Biryani,1,342.44,Andheri East,14,30.939637996820196,Cash,Delivered
380,Amit Gupta,"Flat 101, Powai, Mumbai",Paradise Biryani,Pizza,2,763.57,Powai,4,27.351308264077627,Card,Delivered
381,Suresh Iyer,"Flat 88, Andheri West, Mumbai",Domino's Pizza,Momos,4,575.63,Andheri West,1,26.158794824551368,Card,Delayed
382,Ankit Verma,"Flat 78, Dadar, Mumbai",Pizza Hut,Momos,3,497.85,Dadar,13,38.992128496486195,UPI,Delayed
383,Kiran Gupta,"Flat 21, Thane, Thane",EatSure,Pizza,3,581.71,Thane,22,21.84123084424624,Card,Delivered
384,Kiran Reddy,"Flat 101, Dadar, Mumbai",Faasos,Wrap,3,439.56,Dadar,23,59.129480231156506,Cash,Delayed
385,Sneha Verma,"Flat 101, Andheri East, Mumbai",Paradise Biryani,Pizza,2,191.73,Andheri East,18,21.203813533851573,Card,Delayed
386,Suresh Reddy,"Flat 117, Thane, Thane",Pizza Hut,Wrap,4,395.6,Thane,20,37.860762650938966,Cash,Cancelled
387,Vikram Mehta,"Flat 30, Andheri East, Mumbai",Haldiram's,Fries,4,452.37,Andheri East,9,33.43438928089907,UPI,Cancelled
388,Pooja Khan,"Flat 15, Andheri East, Mumbai",Faasos,Pasta,3,606.3,Andheri East,14,12.865810140185062,UPI,Cancelled
389,Neha Iyer,"Flat 46, Andheri East, Mumbai",Pizza Hut,Biryani,3,435.08,Andheri East,2,38.51477082845148,Card,Delivered
390,Kiran Reddy,"Flat 85, Powai, Mumbai",Biryani Blues,Fries,1,635.23,Powai,12,38.477857957546796,UPI,Cancelled
391,Ramesh Gupta,"Flat 47, Andheri West, Mumbai",Rolls Mania,Wrap,3,279.95,Andheri West,15,35.801369628490946,Card,Delayed
392,Priya Iyer,"Flat 107, Dadar, Mumbai",Domino's Pizza,Burger,2,363.34,Dadar,3,52.49349718979255,UPI,Cancelled
393,Priya Singh,"Flat 46, Vashi, Navi Mumbai",Cafe Coffee Day,Fries,4,137.6,Vashi,4,24.11794973619545,Card,Delayed
394,Vikram Verma,"Flat 80, Thane, Thane",Wow! Momo,Biryani,3,240.47,Thane,21,35.11872506522869,Cash,Delayed
395,Sneha Mehta,"Flat 104, Thane, Thane",EatSure,Wrap,3,539.86,Thane,22,27.213004968293866,UPI,Delivered
396,Sneha Verma,"Flat 49, Thane, Thane",Burger King,Fries,4,653.26,Thane,1,35.49904821179913,Card,Cancelled
397,Rohit Sharma,"Flat 19, Bandra, Mumbai",Cafe Coffee Day,Burger,4,369.22,Bandra,5,39.577059436538946,Cash,Delayed
